id,grade,unit,unit_label,question,choice1,choice2,choice3,choice4,answer
742,2,chemistry,化学,鉄と硫黄を加熱してできた硫化鉄は、塩酸を加えるとどうなるか。,水素が発生する,硫化水素が発生する,塩素が発生する,泡を立てて溶ける,2
743,2,chemistry,化学,酸化とはどのような変化か。,水素と結びつく変化,硫黄と結びつく変化,酸素と結びつく変化,酸素が奪われる変化,3
744,2,chemistry,化学,化学反応式で、左右の物質を表すために用いる記号はどれか。,=,=>,→,←,3
745,2,chemistry,化学,鉄と硫黄を混ぜて加熱する実験において、安全のために使う器具はどれか。,ビーカー,試験管ばさみ,メスシリンダー,ろ紙,2
746,2,chemistry,化学,化学反応式の書き方として正しいものはどれか。,左右の原子の種類をそろえる,左右の原子の数を等しくする,左右の原子の種類と数を等しくする,左右に使われる数字（係数）をそろえる,3
747,2,chemistry,化学,鉄と硫黄を混ぜただけの物質に塩酸を加えるとどうなるか。,硫黄が溶ける,水素が発生する,燃焼反応を起こす,においが消える,2
748,2,chemistry,化学,硫化水素のにおいの特徴はどれか。,甘い香り,腐卵臭,魚のにおい,においはない,2
749,2,chemistry,化学,熱や光を出しながら激しく酸化が進む反応は何か。,光沢,爆発,燃焼,スパーク,3
750,2,chemistry,化学,炭素を空気中で加熱すると、発生する気体はどれか。,酸素,二酸化炭素,二酸化窒素,塩素,2
751,2,chemistry,化学,炭素を空気中で加熱すると二酸化炭素が発生する。このときの化学反応式はどれか。,C + O → CO,C + O₂ → CO₂,2C + O₂ → 2CO,C + O₂ → CO,2
752,2,chemistry,化学,マグネシウムを空気中で加熱すると酸化マグネシウムができる。このときの化学反応式はどれか。,Mg + O → MgO,2Mg + O₂ → 2MgO,Mg + O₂ → MgO₂,Mg₂ + O₂ → 2MgO,2
753,2,chemistry,化学,酸化マグネシウムは何色か。,黒色,青色,白色,赤色,3
754,2,chemistry,化学,銅を空気中で加熱すると酸化銅ができる。このときの化学反応式はどれか。,2Cu + O₂ → 2CuO,Cu + O → CuO,Cu + O₂ → CuO₂,Cu₂+ O₂ → 2CuO,1
755,2,chemistry,化学,銅紛を加熱するとき、ステンレス皿にうすく広げてから行う理由はどれか。,ゆっくり反応させるため,空気に多くふれさせるため,熱が逃げるのを防ぐため,観察しやすくするため,2
756,2,chemistry,化学,酸化鉄の中で誤っているものはどれか。,FeO,Fe₂O₃,Fe₃O₄,FeCl₂,4
757,2,chemistry,化学,スチールウールを空気中で加熱するとできる酸化鉄の特徴はどれか。,金属光沢がある,ボロボロ崩れる,電気を通す,磁石にひきつけられる,2
758,2,chemistry,化学,「さびる」とはどういうことか。,金属が水に溶けること,金属がゆっくり酸化すること,金属が別の金属になること,金属の色が変わること,2
759,2,chemistry,化学,鉄のさびを防止する方法として正しいものはどれか。,金属を水に沈める,金属を常に風に当てる,金属の表面に塗装して空気に触れにくくする,金属を冷やす,3
760,2,chemistry,化学,鉄と硫黄を混ぜて加熱すると硫化鉄ができる。このときの化学反応式はどれか。,Fe + S → FeS,Fe₂ + S₂ → 2FeS,Fe + S → SFe,Fe₂ + S₂ → 2SFe,1
761,2,chemistry,化学,硫黄と銅を加熱して反応させると硫化銅ができる。このときの化学反応式はどれか。,Cu + S → CuS,Cu₂ + S₂ → 2CuS,Cu + S → SCu,Cu₂ + S₂ → 2SCu,1
762,2,chemistry,化学,硫化水素の化学式はどれか。,HCl,HS,H₂S,H₂CO₃,3
763,2,chemistry,化学,炭酸水素ナトリウムの熱分解の化学反応式はどれか。,NaHCO₃ → Na₂CO₃ + CO₂ + H₂O,2NaHCO₃ → Na₂CO₃ + CO₂ + H₂O,2NaHCO₃ → 2Na + 2CO₂ + H₂O,NaHCO₃ → NaOH + CO₂,2
764,2,chemistry,化学,炭酸水素ナトリウムと塩化水素を混ぜて加熱したときの化学反応式はどれか。,NaHCO₃ + HCl → NaCl + CO₂ + H₂Ol,2NaHCO₃ → Na₂CO₃ + CO₂ + H₂O,NaHCO₃ + 2HCl → NaCl₂ + CO₂ + H₃O,化学変化は起こらない（何も起こらない）,1
765,2,chemistry,化学,塩化アンモニウムと水酸化カルシウムを加熱したときの化学反応式はどれか。,NH₄Cl + Ca(OH)₂ → CaCl₂ + NH₃ + H₂O,NH₄Cl + CaOH → NH₃ + CaCl + H₂O,NH₄OH + CaCl₂ → NH₄Cl + HCl + CaOH,2NH₄Cl + Ca(OH)₂ → CaCl₂ + 2NH₃ + 2H₂O﻿,4
766,2,chemistry,化学,塩化銅水溶液に電流を流し、塩素と銅に電気分解する。このときの化学反応式はどれか。,CuCl → Cu + Cl,CuCl₂ → Cu + Cl₂,2CuCl → 2Cu + Cl₂,Cu₂Cl → 2Cu + Cl,2
767,2,chemistry,化学,金属の代わりに、ステンレスなどの合金を使う理由として最も適切なものはどれか。,価格を下げるため,重さを軽くするため,さびにくくするため,色を変えるため,3
768,2,chemistry,化学,集気びんの中でエタノールを燃やすと、びんの内側がくもり、石灰水を加えてよく振ると白くにごった。このことから含まれていたと考えられる原子の組み合わせはどれか。,この結果だけでは分からない,CとO,HとO,CとH,4
769,2,chemistry,化学,酸化銅に炭素を混ぜて加熱したときに発生する気体は何か。,酸素,水素,二酸化炭素,窒素,3
770,2,chemistry,化学,酸化銅を入れた試験管に水素を加えて加熱したとき、試験管の中に残る物質は何か。,酸化鉄,銅,鉄,塩化銅,2
771,2,chemistry,化学,銅と酸素が結びつく化学変化を何というか。,還元,分解,酸化,蒸発,3
772,2,chemistry,化学,酸化銅を還元するために用いられる物質として適切な物質はどれか。,酸素,水素,二酸化炭素,酸化銀,2
773,2,chemistry,化学,酸化鉄に炭素を加えて加熱したときにできる物質は二酸化炭素と何か。,銀,銅,鉄,金,3
774,2,chemistry,化学,鉄と硫黄の反応において、加熱をやめても反応が進むのはなぜか。,光を発するから,発熱反応だから,吸熱反応だから,燃焼だから,2
775,2,chemistry,化学,酸化カルシウムと水の反応は、何という反応か。,発熱反応,吸熱反応,酸化還元反応,酸化反応,1
776,2,chemistry,化学,炭酸水素ナトリウムとクエン酸に水を加えると、どんな反応を起こすか。,発熱反応,吸熱反応,酸化還元反応,酸化反応,2
777,2,chemistry,化学,有機物の燃焼で生じる物質として正しい組み合わせはどれか。,水素と酸素,酸素と水,二酸化炭素と水,水素と二酸化炭素,3
778,2,chemistry,化学,発熱反応とはどのような反応か。,周囲から熱を奪う反応,光を発する反応,熱を発生する反応,電気を生じる反応,3
779,2,chemistry,化学,吸熱反応に見られる現象として正しいものはどれか。,温度が上がる,湯気が出る,温度が下がる,光を出す,3
780,2,chemistry,化学,鉄粉と活性炭に食塩水を数滴加えて混ぜると、どのような反応を起こすか。,吸熱反応,発熱反応,酸化還元反応,還元,2
781,2,chemistry,化学,鉄と硫黄を混ぜて加熱したときにできる物質はどれか。,硫化水素,硫酸,硫化鉄,酸化鉄,3
782,2,chemistry,化学,酸化カルシウムと水の反応の特徴として正しいものはどれか。,電気が発生する,ガスが発生する,熱が出る,水が蒸発する,3
783,2,chemistry,化学,メタンの燃焼の化学反応式はどれか。,CH₄ + 2O₂ → CO₂ + 2H₂O,2H₂ + O₂ → 2H₂O,CH₄ → C + 2H₂,CH₄ + O₂ → C + 2H₂O,1
784,2,chemistry,化学,酸化と還元の特徴として最も適切なものはどれか。,還元のみ起こる反応がある,酸化のみ起こる反応はない,還元が起こるとき、必ず酸化も起こる,還元とは、酸素と反応することである,3
785,2,chemistry,化学,酸化物から酸素をうばう化学変化を何というか。,中和,蒸発,還元,燃焼,3
786,2,chemistry,化学,酸化銅と炭素が反応するときの化学反応式として正しいものはどれか。,Cu + C → CuC,2CuO + C → 2Cu + CO₂,CuO + C → Cu + CO,2CuO → 2Cu + O₂,2
787,2,chemistry,化学,酸化銅と炭素粉末の混合物を加熱する実験で、加熱をやめる前に行うべきことはどれか。,ピンチコックを開ける,石灰水を冷やす,石灰水にガラス管を入れる,ガラス管を石灰水から抜く,4
788,2,chemistry,化学,酸化銅と炭素粉末の混合物を加熱する実験で、加熱後にピンチコックでゴム管を閉じる理由はどれか。,試験管に二酸化炭素が入るのを防ぐため,試験管に空気が入り酸化しないようにするため,試験管に水が入らないようにするため,熱が試験管から逃げないようにするため,2
789,2,chemistry,化学,酸化銅と水素が反応するときの化学反応式として正しいものはどれか。,Cu + H₂ → CuH₂,CuO + H₂ → Cu + H₂O,2CuO + H₂ → 2Cu + H₂O₂,2CuO + H₂ → 2Cu + H₂ + O₂,2
790,2,chemistry,化学,酸化銅を還元できるものとして適切なものはどれか。,水,二酸化炭素,エタノール,アンモニア,3
791,2,chemistry,化学,金属を酸化物などから取り出すことを何というか。,精製,さび,製錬,銑鉄,3
792,2,chemistry,化学,製鉄所で、鉄鉱石から鉄を生産する際に用いられる物質として正しいものはどれか。,水銀,コークス,アンモニア,塩酸,2
793,2,chemistry,化学,二酸化炭素中で加熱することで、酸素をうばって燃焼できる物質はどれか。,ナトリウム,マグネシウム,銅,アルミニウム,2
794,2,chemistry,化学,マグネシウムと二酸化炭素が反応するときの化学反応式はどれか。,Mg + CO₂ → MgCO₃,2Mg + O₂ → 2MgO,2Mg + CO₂ → 2MgO + C,Mg + CO₂ → MgO + CO,3
